titulo,contenido,enlace,fuente,fecha,cluster,es_feminicidio,tiene_nna,tiene_huerfanos,es_objetivo,confianza,prioridad,menores_identificados
"En 11 días, dos regidoras fueron asesinadas en el país","Ciudad de México.- Desde las pasadas elecciones federales acontecidas en el 2024, los hechos de violencia contra mujeres en cargos de elección pública han ido presentándose con mayor regularidad, hoy informamos del feminicidio de la regidora Karina Aurora de Jesús… Origen",https://cimacnoticias.com.mx/2025/11/18/en-11-dias-dos-regidoras-fueron-asesinadas-en-el-pais/,https://cimacnoticias.com.mx/feed/,2025-11-18T21:17:40+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Iniciaron trabajos del Plan integral contra el abuso sexual en México,"Ciudad de México.- En el senado de la República, se dio lugar la reunión para seguir la trayectoria del nuevo Plan Integral contra el abuso sexual, hay que recordar que el pasado 5 de noviembre, la presidenta y jefa de… Origen",https://cimacnoticias.com.mx/2025/11/18/iniciaron-trabajos-del-plan-integral-contra-el-abuso-sexual-en-mexico/,https://cimacnoticias.com.mx/feed/,2025-11-18T20:56:09+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
CDMX concentra cuarta parte de víctimas de trata; 80% son niñas y adolescentes,"Ciudad de México.- Entre 2015 y 2024, la capital del país concentró el 23% de las víctimas de trata de personas, de las cuales casi el 80% fueron niñas y adolescentes, proporción incluso mayor que la registrada a nivel nacional,… Origen",https://cimacnoticias.com.mx/2025/11/18/cdmx-concentra-cuarta-parte-de-victimas-de-trata-80-son-ninas-y-adolescentes/,https://cimacnoticias.com.mx/feed/,2025-11-18T17:38:16+00:00,0,False,True,False,False,0.15,IRRELEVANTE,Si
"Sembrando Vidas mantiene brechas de género entre mujeres ejidatarias, alerta organización","Ciudad de México.- Pese a señalar como su objetivo incentivar a la autonomía económica de las mujeres, el programa social Sembrando Vida mantiene diferentes sesgos de género que imposibilita a las beneficiarias cumplir con las actividades requeridas o equilibrar el… Origen",https://cimacnoticias.com.mx/2025/11/18/sembrando-vidas-mantiene-brechas-de-genero-entre-mujeres-ejidatarias-alerta-organizacion/,https://cimacnoticias.com.mx/feed/,2025-11-18T15:00:00+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Fibromialgia, una enfermedad de mujeres. La historia de Thaily","Ciudad de México.- A nivel mundial, nueve de cada diez personas diagnosticadas con fibromialgia son mujeres. Esta enfermedad, caracterizada por dolor crónico generalizado continúa siendo poco comprendida, pues las causas que la originan aún se desconocen y los tratamientos disponibles… Origen",https://cimacnoticias.com.mx/2025/11/14/fibromialgia-una-enfermedad-de-mujeres-la-historia-de-thaily/,https://cimacnoticias.com.mx/feed/,2025-11-14T21:36:05+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"La esperanza de vida sube, pero ¿y la calidad?","Según datos de Instituto Nacional de Estadística y Geografía (INEGI), en su documento Esperanza de vida al nacimiento por entidad federativa según sexo, serie anual de 2010 a 2025, nos señala que en 1950 la esperanza de vida de las… Origen",https://cimacnoticias.com.mx/2025/11/14/la-esperanza-de-vida-sube-pero-y-la-calidad/,https://cimacnoticias.com.mx/feed/,2025-11-14T21:00:00+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Frankenstein, criatura con rostro de mujer. Pensamiento feminista del siglo XIX, su origen","Ciudad de México.- Detrás de la novela de Frankenstein o el moderno prometeo de la escritora Mary Shelley, ha sido llevada a la pantalla en diversas versiones, de hecho es uno de los temas más recurridos por cineastas, no obstante… Origen",https://cimacnoticias.com.mx/2025/11/14/feminismo-del-siglo-xix-y-mujeres-las-constructoras-de-novela-frankenstein/,https://cimacnoticias.com.mx/feed/,2025-11-14T20:29:11+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Niñez y violencia: Nellie Campobello,"Nellie Campobello fue una de las escritoras y artistas más originales del siglo XX.  Nacida en Villa Ocampo, Durango,  el 7 de noviembre de 1900, vivió una niñez marcada por la pobreza, el hambre y la violencia. De su innovadora trayectoria… Origen",https://cimacnoticias.com.mx/2025/11/14/ninez-y-violencia-nellie-campobello/,https://cimacnoticias.com.mx/feed/,2025-11-14T17:00:00+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Se multiplican casos de violencia sexual digital con IA en Zacatecas. Adolescentes protestan,"Ciudad de México.- Madres de familia y alumnas de la secundaria técnica 1, en la capital de Zacatecas, se manifestaron para denunciar la creación y difusión de material de abuso sexual infantil generado mediante inteligencia artificial (IA) por uno de… Origen",https://cimacnoticias.com.mx/2025/11/14/se-multiplican-casos-de-violencia-sexual-digital-con-ia-en-zacatecas-adolescentes-protestan/,https://cimacnoticias.com.mx/feed/,2025-11-14T15:00:00+00:00,0,False,True,False,False,0.15,IRRELEVANTE,Si
Tiempo de reimaginar rutas para erradicar el abuso sexual contra mujeres: defensoras,"Ciudad de México.— El episodio de violencia y acoso sexual que vivió la presidenta Claudia Sheinbaum Pardo, mientras caminaba por las calles del Centro Histórico desató diferentes cuestionamientos. Uno de ellos fue la forma de reimaginar rutas para combatir esta… Origen",https://cimacnoticias.com.mx/2025/11/13/tiempo-de-reimaginar-rutas-para-erradicar-el-abuso-sexual-contra-mujeres-defensoras/,https://cimacnoticias.com.mx/feed/,2025-11-13T23:00:00+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Palabra de Antígona| Incumplimiento en Palacio,"Sara Lovera SemMéxico, Cd. de México, 17 de noviembre, 2025.- Hasta ahora, el gobierno de la República no ha publicado el Programa Integral para Prevenir, Atender, Sancionar y Erradicar la Violencia contra las Mujeres (PIPASEVM), al que está obligado por ley, a pesar de que se reportan 16 muertes violentas de mujeres al día, miles de otros delitos […]",https://semmexico.mx/palabra-de-antigona-incumplimiento-en-palacio/?utm_source=rss&utm_medium=rss&utm_campaign=palabra-de-antigona-incumplimiento-en-palacio,https://www.semmexico.mx/feed/,2025-11-17T23:59:32+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Mujeres y Política| Noelia y Adilene y la responsabilidad del Estado,"Soledad Jarquín Edgar SemMéxico, Oaxaca, 14 de noviembre, 2025.- Juchitán de Zaragoza es el vacío. La nada. El viento que pasa fuerte por ahí, se llevó las promesas, las palabras, a la gente. Ahí se instaló la muerte. La violencia que se ha vuelto costumbre, no de ahora, desde hace tiempo. Violencia-muerte que no tienen […]",https://semmexico.mx/mujeres-y-politica-noelia-y-adilene-y-la-responsabilidad-del-estado/?utm_source=rss&utm_medium=rss&utm_campaign=mujeres-y-politica-noelia-y-adilene-y-la-responsabilidad-del-estado,https://www.semmexico.mx/feed/,2025-11-15T22:55:21+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
La opinión| La batalla del clima se atasca,"Claudia Corichi SemMéxico, Cd. de México, 14 de noviembre, 2025.- El panorama es sombrío y alarmante. Una década después del Acuerdo de París que busca frenar el aumento de la temperatura global a final del siglo, y a 30 años de la primera conferencia de la ONU sobre cambio climático, los resultados perfilan un estancamiento en la lucha contra el calentamiento planetario. El Programa de Naciones Unidas para el Medio Ambiente (PNUMA) presentó el más reciente […]",https://semmexico.mx/la-opinion-la-batalla-del-clima-se-atasca/?utm_source=rss&utm_medium=rss&utm_campaign=la-opinion-la-batalla-del-clima-se-atasca,https://www.semmexico.mx/feed/,2025-11-14T23:38:44+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Mujer y poder|  ¡Que todo México se Una!,"Natalia Vidales de Bitterlin SemMéxico, La Paz, Baja California, 14 de noviembre, 2025.- De mal en peor  la presidenta Claudia Sheinbaum  cuando ahora también  descalifica a los organizadores de la marcha “México se levanta”, argumentando que no surgió de los jóvenes sino de “los mismos de siempre” – cómoda respuesta que ya se volvió la […]",https://semmexico.mx/mujer-y-poder-que-todo-mexico-se-una/?utm_source=rss&utm_medium=rss&utm_campaign=mujer-y-poder-que-todo-mexico-se-una,https://www.semmexico.mx/feed/,2025-11-14T23:37:14+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Camino al  4º Encuentro Nacional de Mujeres Políticas Mexicanas en Guanajuato,"Redacción SemMéxico, Guanajuato, Gto.,14 de  noviembre,  2025. — El Comité Ejecutivo de la Red Nacional de Mujeres Defensoras de la Paridad en Todo de la República Mexicana y el Capítulo Guanajuato anunciaron la realización del 4º Encuentro Nacional de Mujeres Políticas Mexicanas, que se llevará a cabo los días viernes 28, sábado 29 y domingo […]",https://semmexico.mx/camino-al-4o-encuentro-nacional-de-mujeres-politicas-mexicanas-en-guanajuato/?utm_source=rss&utm_medium=rss&utm_campaign=camino-al-4o-encuentro-nacional-de-mujeres-politicas-mexicanas-en-guanajuato,https://www.semmexico.mx/feed/,2025-11-14T23:35:49+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Autonomía financiera asegura a mujeres igualdad en diversos ámbitos: Sonia Venegas Álvarez,"· En los sectores formales en México, ellas reciben, en promedio, 15 por ciento menos remuneración que los hombres, indicó Abril Uscanga Barradas ·   Su talento debe ser mejor reconocido económicamente, opinó Esmeralda Cantoral    Redacción SemMéxico, Cd. de México, 14 de noviembre, 2025.- Hablar de empoderamiento de las mujeres, en particular en el terreno económico, presupone nuestra […]",https://semmexico.mx/autonomia-financiera-asegura-a-mujeres-igualdad-en-diversos-ambitos-sonia-venegas-alvarez/?utm_source=rss&utm_medium=rss&utm_campaign=autonomia-financiera-asegura-a-mujeres-igualdad-en-diversos-ambitos-sonia-venegas-alvarez,https://www.semmexico.mx/feed/,2025-11-14T23:24:15+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
La obra de Gioconda Belli confirma que la literatura es una fuente inagotable de esperanza: rector Lomelí,"· Leonardo Lomelí Vanegas y Claudia Curiel de Icaza entregaron a la poeta nicaragüense el Premio Internacional Carlos Fuentes a la Creación Literaria en el Idioma Español 2025  Dedico este premio a mi Nicaragua, a su gente y a sus presos políticos y exiliados, afirmó Gioconda Belli ·Carlos Fuentes y la galardonada acompañaron las luchas de […]",https://semmexico.mx/la-obra-de-gioconda-belli-confirma-que-la-literatura-es-una-fuente-inagotable-de-esperanza-rector-lomeli/?utm_source=rss&utm_medium=rss&utm_campaign=la-obra-de-gioconda-belli-confirma-que-la-literatura-es-una-fuente-inagotable-de-esperanza-rector-lomeli,https://www.semmexico.mx/feed/,2025-11-14T23:10:40+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Tras localización con vida a Mariana Valeria Ibarra; Amnistía Internacional exige protección e investigación,"Redacción SemMéxico. Ciudad de México. 14 de noviembre de 2025 — Amnistía Internacional México informó este jueves sobre la localización con vida de Mariana Valeria Ibarra, buscadora e hija de una integrante del colectivo Hasta Encontrarte, en el estado de Guanajuato. La organización celebró el hallazgo y expresó su solidaridad con la joven, su familia […]",https://semmexico.mx/tras-localizacion-con-vida-a-mariana-valeria-ibarra-amnistia-internacional-exige-proteccion-e-investigacion/?utm_source=rss&utm_medium=rss&utm_campaign=tras-localizacion-con-vida-a-mariana-valeria-ibarra-amnistia-internacional-exige-proteccion-e-investigacion,https://www.semmexico.mx/feed/,2025-11-14T23:05:39+00:00,0,False,True,False,False,0.15,IRRELEVANTE,Si
Revisan detalles para homologar leyes en materia de igualdad sustantiva y combate a la violencia contra las mujeres,"El 15 de noviembre se cumple un año de las reformas constitucionales, es tiempo de analizar  Se reúnen las Comisiones para la Igualdad de Género del Congreso de la Unión y de los Congresos Estatales Redacción  SemMéxico, Cd. de México, 1 4 de noviembre, 2025.-Las Comisiones para la Igualdad de Género del Congreso de la […]",https://semmexico.mx/revisan-detalles-para-homologar-leyes-en-materia-de-igualdad-sustantiva-y-combate-a-la-violencia-contra-las-mujeres/?utm_source=rss&utm_medium=rss&utm_campaign=revisan-detalles-para-homologar-leyes-en-materia-de-igualdad-sustantiva-y-combate-a-la-violencia-contra-las-mujeres,https://www.semmexico.mx/feed/,2025-11-14T22:24:07+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Tras la puerta del poder| Corte del acordeón falla contra Salinas Pliego,"Roberto Vizcaíno Estaba super cantado. SemMéxico, Cd. de México, 14 de noviembre, 2025.-  Ayer -en obvio regalo de cumpleaños 72 a Andrés Manuel López Obrador-, uno a uno, una a una, los ministros y ministras de la Corte surgida del acordeón, por una unanimidad dictada desde Palacio Nacional, desecharon los amparos fiscales del grupo de empresas […]",https://semmexico.mx/tras-la-puerta-del-poder-corte-del-acordeon-falla-contra-salinas-pliego/?utm_source=rss&utm_medium=rss&utm_campaign=tras-la-puerta-del-poder-corte-del-acordeon-falla-contra-salinas-pliego,https://www.semmexico.mx/feed/,2025-11-14T21:50:51+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Los capitales| Buena señal: empresas demandan créditos para aumentar producción: BBVA,"Edgar González Martínez SemMéxico, Cd. de México, 14 de noviembre, 2025.-La institución crediticia confirmó que el crédito bancario a las empresas repunta de modo generalizado entre sectores. En efecto, la cartera de crédito vigente al Sector Privado No Financiero (SPNF) cerró el 3T25 con un crecimiento de 5.8% anual, tras descontar la inflación y el […]",https://semmexico.mx/los-capitales-buena-senal-empresas-demandan-creditos-para-aumentar-produccion-bbva/?utm_source=rss&utm_medium=rss&utm_campaign=los-capitales-buena-senal-empresas-demandan-creditos-para-aumentar-produccion-bbva,https://www.semmexico.mx/feed/,2025-11-14T21:06:59+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Juchitán el municipio más peligroso para las mujeres en Oaxaca,"Soledad Jarquín Edgar SemMéxico, Oaxaca, 12 de noviembre, 2025.- Juchitán de Zaragoza es el municipio más violento para las mujeres, así lo confirman los últimos tres feminicidios ocurridos en el inicio de esta semana, entre ellos el de una pequeña de 4 años. El asesinato de una menor de cuatro años en Juchitán de Zaragoza, […]",https://semmexico.mx/juchitan-el-municipio-mas-peligroso-para-las-mujeres-en-oaxaca/?utm_source=rss&utm_medium=rss&utm_campaign=juchitan-el-municipio-mas-peligroso-para-las-mujeres-en-oaxaca,https://www.semmexico.mx/feed/,2025-11-12T18:50:21+00:00,0,True,True,False,True,0.45,BAJA,Si
Fueron capacitadas para ejercer sus cargos públicos 220 mujeres electas en Durango y Veracruz,"Las mujeres que participan en       política no deben pagar altos costos en su vida: Claudia Zavala Pérez Coordina INE programa capacitación con el Instituto Simone de Beauvoir para 220 mujeres Micaela Márquez  SemMéxico, Cd. de México, 12 de noviembre, 2025.- Dotar de herramientas institucionales a las mujeres que participan en política antes, […]",https://semmexico.mx/fueron-capacitadas-para-ejercer-sus-cargos-publicos-220-mujeres-electas-en-durango-y-veracruz-2/?utm_source=rss&utm_medium=rss&utm_campaign=fueron-capacitadas-para-ejercer-sus-cargos-publicos-220-mujeres-electas-en-durango-y-veracruz-2,https://www.semmexico.mx/feed/,2025-11-12T17:53:30+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Mirada violeta | La paradoja de la seguridad humana en la vida de las mujeres,"Dra. María Guadalupe Ramos Ponce SemMéxico, Guadalajara, Jalisco, 12 de noviembre, 2025.- Cada cierto tiempo, los gobiernos vuelven a pronunciar la palabra “seguridad” como si fuera una promesa de bienestar, una garantía de paz. Pero en la vida de las mujeres, esa palabra tiene un eco distinto. No suena a protección, sino a paradoja. Porque, […]",https://semmexico.mx/mirada-violeta-la-paradoja-de-la-seguridad-humana-en-la-vida-de-las-mujeres/?utm_source=rss&utm_medium=rss&utm_campaign=mirada-violeta-la-paradoja-de-la-seguridad-humana-en-la-vida-de-las-mujeres,https://www.semmexico.mx/feed/,2025-11-12T17:11:29+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Rumores de café | ASE ¿hace revisión? Yoloczin,"Por Isabel Ortega Morales (me asumo como periodista, aunque tengo malquerientes) SemMéxico, 12 noviembre de 2025.-Hace frío, dicen que es por el frente frío número 13. Me decanto por un café moka/ Mocaccino, un delicioso espresso con leche y chocolate, pero no acepto que le pongan crema batida. Mi interlocutor viene acompañado. Ella es una […]",https://semmexico.mx/rumores-de-cafe-ase-hace-revision-yoloczin/?utm_source=rss&utm_medium=rss&utm_campaign=rumores-de-cafe-ase-hace-revision-yoloczin,https://www.semmexico.mx/feed/,2025-11-12T17:07:54+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"En su 42 aniversario, EZLN convoca al Semillero en San Cristóbal de las Casas","San Cristóbal de Las Casas, Chis., En el contexto del 42 aniversario de la creación del Ejército Zapatista de Liberacón Nacional (EZN), la comisión sexta del grupo rebelde convocó al Semillero de pirámides, de historia, de amores y, de, claro, desamores.",https://www.jornada.com.mx/2025/11/18/estados/038n1est?partner=rss,https://www.jornada.com.mx/rss/estados.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Asesinan a síndica del ayuntamiento de Palizada, Campeche","La sindica jurídica del ayuntamiento de Palizada, Campeche, Karina Aurora Díaz Hernández; fue asesinada ayer de al menos nueve disparos de arma de fuego por sujetos que se desplazaban en una motocicleta.",https://www.jornada.com.mx/2025/11/18/estados/038n2est?partner=rss,https://www.jornada.com.mx/rss/estados.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Edil de Tepoztlán intenta desalojar a 56 vendedores de la plaza cívica,"Cuernavaca, Mor., El ayuntamiento de Tepoztlán, que preside Perseo Quiroz Rendón, pretende desalojar de manera definitiva a 56 comerciantes que venden sus productos desde hace 50 años en la plaza cívica de la cabecera municipal de ese pueblo mágico, con el argumento de que “afean el lugar”.",https://www.jornada.com.mx/2025/11/18/estados/037n1est?partner=rss,https://www.jornada.com.mx/rss/estados.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Prevén afectaciones a 16 mil 500 labriegos de Zacatecas por nueva Ley de Aguas,"Zacatecas, Zac., La Secretaría del Campo (Secampo) estatal informó que más de 16 mil 500 campesinos que se dedican a la producción de hortalizas y granos mediante distintos sistemas de riego, junto con sus familias “podrían resultar afectados” si la Cámara de Diputados aprueba la nueva Ley General de Aguas Nacionales, tal como lo propuso en una iniciativa de decreto el gobierno federal.",https://www.jornada.com.mx/2025/11/18/estados/039n2est?partner=rss,https://www.jornada.com.mx/rss/estados.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Remiten a Puente Grande a 40 adultos arrestados tras vandalismo en Guadalajara,"Guadalajara, Jal., Los 40 adultos detenidos antier en la noche después de los actos vandálicos que perpetraron por casi tres horas en el centro histórico de esta capital –sin que las autoridades lo impidieran–, fueron enviados ayer al complejo penitenciario de Puente Grande y puestos a disposición de un juez de control y oralidad.",https://www.jornada.com.mx/2025/11/18/estados/039n1est?partner=rss,https://www.jornada.com.mx/rss/estados.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Normalistas  de Ayotzinapa se movilizan  en respaldo a familiares de desaparecidos,"Alumnos de la Normal Rural Raúl Isidro Burgos de Ayotzinapa, protestaron ayer afuera del palacio de gobierno en esta capital, en solidaridad con los colectivos de personas desaparecidas pues, aseguran, el gobierno no ha cumplido con la entrega de apoyos acordados ni con las despensas de la canasta básica.",https://www.jornada.com.mx/2025/11/18/estados/038n3est?partner=rss,https://www.jornada.com.mx/rss/estados.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Pide castigar ataques de policías a fotógrafos,"En referencia a las agresiones que sufrieron Víctor Manuel Camacho, reportero gráfico de este diario, y otros fotógrafos durante la marcha del sábado en el Zócalo de la Ciudad de México, a manos de elementos de la policía capitalina, la presidenta Claudia Sheinbaum Pardo manifestó su solidaridad y apoyo.",https://www.jornada.com.mx/2025/11/18/politica/005n2pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Exhibido en su pacto con capos, Bukele arremete contra la prensa","En julio de este año, Carlos y Óscar Martínez, reporteros de El Faro, asistieron a un foro en San José, Costa Rica. Debían volar de regreso a San Salvador el día 13, cuando recibieron la llamada de una fuente confiable. “No vengan. Bajando del avión los van a detener”.",https://www.jornada.com.mx/2025/11/18/politica/008n1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Julio Hernández López: Astillero,El acechante Donald Trump no    tardó en confirmar que la aparentemente extraña irrupción de la falsa generación Z en el escenario de las protestas incendiarias en México encaja o forma parte del libreto de aplicación ascendente que busca pavimentar la intervención directa de Estados Unidos.,https://www.jornada.com.mx/2025/11/18/opinion/012o1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Seis heridos tras desplome de avioneta en Purépero, Michoacán","Morelia, Mich., Seis personas resultaron heridas al desplomarse una avioneta bimotor en campos agrícolas del municipio de Purépero, en el oeste de Michoacán, tras una falla.",https://www.jornada.com.mx/2025/11/18/politica/022n1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Se alcanza “número récord” de beneficiarios de apoyos del Bienestar,"Al cierre de 2025 se alcanzará un “número histórico” de personas inscritas en los programas de Bienestar de la administración mexicana. El último bimestre del año se apoyará a 18 millones 494 mil 201 beneficiarios, la cifra más alta en los siete años de los llamados gobiernos de la transformación.",https://www.jornada.com.mx/2025/11/18/politica/014n1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Comisión del Senado avala hoy lista a magistrados electorales,La Comisión de Justicia del Senado tiene previsto aprobar hoy el listado de candidatos a ocupar 16 plazas vacantes de magistrados en 13 tribunales electorales locales que hayan cumplido con los requisitos y el perfil idóneo para el cargo.,https://www.jornada.com.mx/2025/11/18/politica/010n2pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Diputados de Morena buscan reformar  la Ley Orgánica del Congreso “desfasada”,"Morena presentará en San Lázaro una iniciativa de reforma a la Ley Orgánica del Congreso, que, explicó el vicecoordinador de la bancada, Alfonso Ramírez Cuéllar, está desfasada respecto de la Constitución en puntos centrales como la presentación del Informe presidencial y el mecanismo de sustitución del presidente de la República en caso de ausencia.",https://www.jornada.com.mx/2025/11/18/politica/012n1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Sufren indígenas asedio criminal,"Meseta Purépecha, Mich., Era casi la medianoche, cuando media docena de camionetas arribó al puesto de control de la comunidad indígena, atendido por un puñado de kuaris (veladores, en purépecha) desarmados. De las unidades descendieron una veintena de hombres con armas largas.",https://www.jornada.com.mx/2025/11/18/politica/002n1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Población de AL y el Caribe envejece pobre y sin cuidadores,"El estrés, la depresión y el cansancio son algunas de las afectaciones en la salud mental de quienes se dedican a los cuidados, remunerados o no, que pocas veces son visibilizadas. La asesora especial del Banco Inte-ramericano de Desarrollo (BID), Diana Rodríguez Franco, señaló que si bien los cuidadores sin sueldo “están atrapados en la pobreza del tiempo”, quienes trabajan de forma remunerada también padecen precariedades, pues cuatro de cada 10 han sufrido abuso verbal donde laboran, más de la mitad padece estrés y uno de cada cuatro presenta síntomas de depresión.",https://www.jornada.com.mx/2025/11/18/politica/018n3pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Destinarán 37 mil mdp a carreteras,Dos terceras partes del presupuesto que irá al plan de pacificación de Michoacán corresponde a inversiones mixtas que se dirigirán a carreteras de la entidad.,https://www.jornada.com.mx/2025/11/18/politica/002n2pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Arturo Landeros*: Francisco Franco, 50 años  de la muerte de un dictador","En los libros de texto la Revolución    Mexicana comenzó el 20 de noviembre de 1910 y oficialmente terminó en algún momento de la siguiente década, aunque para historiadores como Adolfo Gilly se trató de una revolución interrumpida (que no derrotada). Evidentemente, el proceso revolucionario contra el régimen del porfiriato venía de lejos, de la mano de pensadores como Ricardo Flores Magón, por ejemplo. Del mismo modo, la segunda república española vio la luz el 14 de abril de 1931 como un proceso de larga data y complejidad que llevó a su promulgación con el afán de derribar el antiguo régimen encarnado en Alfonso XIII y Primo de Rivera.",https://www.jornada.com.mx/2025/11/18/politica/020a1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Víctor M. Toledo: Claudia Sheinbaum, la marcha de la “Generación Z” y la ultraderecha","En una de las acciones de mayor    cinismo, la ultraderecha del país montó un escaparate el pasado sábado 15 de noviembre bajo el nombre de “Marcha de la Generación Z”, que fue puntualmente registrada, comentada, festejada y multiplicada por las principales plataformas conservadoras del país como El Financiero, revista Merca2.0, Uno TV, El Sol de México, W Radio, N+, ADN40, Tv Azteca, CNN, El Universal, Reporte Índigo, Telediario, R é cord, SDP noticias, Ovaciones, Generación Z, y otras más.",https://www.jornada.com.mx/2025/11/18/politica/027a2pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
José Blanco: Ambigüedad estratégica,"El engendro avieso terminó de    zafarse el velo: era un estorbo inútil. Estados Unidos está decidido a actuar conforme a la imagen de su realidad efectiva: si somos el terror, actuemos en consecuencia. Somos los dueños de Occidente, en primerísimo lugar de la América hasta Tierra de Fuego; tomemos ya, enteramente, lo que es nuestro. ¿Algún mareado narcoterrorista reclama? Lo perseguiremos y lo mataremos, sin resquemores: matar es lo nuestro; sabemos cómo hacerlo. Hemos dicho, porque es así al menos desde John Foster Dulles, que no tenemos amigos, sino intereses. Hemos dicho, porque es así al menos desde Theodore Roosevelt, que nuestra política exterior es el Gran Garrote. Pues ya está, nadie se llame a engaño. Si algún sujeto interno alza la voz, es también un narcoterrorista.",https://www.jornada.com.mx/2025/11/18/politica/026a2pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Bajas temperaturas aún no impactan en aumento de infecciones respiratorias,Las bajas temperaturas que se registran en el país todavía no han tenido impacto en un aumento significativo de enfermedades como covid-19 e influenza.,https://www.jornada.com.mx/2025/11/18/politica/018n2pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Propone México frente mundial contra el tabaco,"Santiago. La delegación mexicana que asiste a la cita cumbre del Convenio Marco para el Control del Tabaco (CMCT),en Suiza, acusó ayer a la industria tabacalera de “comprar voluntades y penetrar gobiernos”, y propuso construir “un frente común internacional que no se deje dividir por tecnicismos ni por intereses comerciales, porque defender la salud pública exige firmeza, no retórica.",https://www.jornada.com.mx/2025/11/18/politica/020n1pol?partner=rss,https://www.jornada.com.mx/rss/politica.xml,2025-11-18T09:26:16+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
